RestaurantID,Cuisine,Rating,NumberOfReview
"hAmf5Tfs0OhllZHAmO_12g","French",4,344
"escMR9M42UsHQIglAz1pJw","Southern",4,291
"59dXrRQE3JVItSneV3a1bg","French",3.5,82
"g3jNtkQZVZrrC823oBxdtg","French",3.5,756
"3y__DwmoM198umnZHSOmKQ","Cocktail Bars",4,32
"9V0u_hctFSqJf6lHZra_QA","French",3.5,149
"U1MA_TtQm3BB_Bf74Kklbw","Seafood",4,91
"ArfL_sU2FaB73WV1qQ4c6Q","American (New)",4,139
"nw5_0jb_u2a6nUt4Je09Xg","American (New)",4.5,181
"SUbNA5z_LokTPQj5cdds8Q","French",3.5,517
"KfNx3544y8iQuBhcgq3Yjg","French",3.5,342
"nSUIB7itn5ufTUzwa1IgxA","Coffee & Tea",5,53
"Knbn0h4MA1KX5Fv3eZfK4w","French",3.5,646
"H_6xYovzB8AKZb14bmYnWg","French",3,253
"nRO136GRieGtxz18uD61DA","American (New)",4.5,1772
"_G6lH3rUyhyIxXHyQWFlag","Bakeries",4,337
"uby3glEc0Brt9LAoCI0WTg","French",3.5,724
"XBWO26QblInZGftnSDD94A","Bakeries",4,180
"I__4uhJkmsnK_dj8n69GLg","Sandwiches",4,278
"ZxfXy_odIz_Xi1i9Uu00pg","French",3.5,640
"WA6HwJ3UlGWWCeJdOTlLWw","American (New)",4,83
"FFwDFLVBTQvuacl4l1ODew","American (New)",4,240
"3V20VbC45XL4TBYTL9DrOg","American (New)",4,144
"V69n3YrAs59GenGB2jLVrA","French",3.5,226
"hD55NUiGDK7STQ8oy9QDPA","French",3,388
"ys6rqS7Cr1IZ2kB1TNYE4w","American (New)",3.5,153
"AGseG_Je9xcSxiNV_NK6uw","French",3.5,178
"MbLH5wjrqEJAid5woCAh5g","French",3.5,223
"UiDSGiaTRot8xVSWd_CRkQ","French",3.5,225
"myYOl6CDu1fieWKxXn_1Og","French",3.5,257
"8nXo6lNJlXQQIdy8Kf7J9Q","Mediterranean",4,271
"xGQ26ijvBi9DKVVG7DQOlA","French",4,288
"ZWPgzW0qqtksyI3GxCPM_Q","French",4,118
"kuSkLiSq9gHuytBBOOYeeQ","French",4,105
"E6Y4ICdoqtYkFilRLfrOHA","French",4,535
"2VpurA2lb_q90nmALklNcA","American (New)",4,854
"6hw4ibsutVoMl_RK0aAJ7Q","American (New)",4.5,84
"9w3zIx0_n7qPLQynU8saHA","Wine Bars",4,84
"3KPT1r_FFBYPTcS4Mgschw","French",4,47
"HSQrBVZ0wiXYs96yEt2qUw","Mexican",4,270
"tZ_16sRTaU5MCpdWskCeBA","French",4,44
"xwN13FauBM87BIQf6d18fA","French",4,33
"1DfbZ0VsSCg9g1KILmnvzQ","French",4.5,1378
"7KO4zcBtc2_2M5kJLfl0kw","Mexican",4,338
"6S62Z7e0UP82shutXERUzA","French",3.5,309
"NDNdv06TUHhvQV1VYgrr3w","French",4,14
"0ywipQa5m1CD_wJFMUTRCA","French",4,73
"3R_S958SenPaaveuPzSN9g","French",4,254
"_G5Bl97kXbL2SgzO6UodiA","French",3.5,196
"lw4ZMgn_QBh_5W1ipNHjaw","French",4,39
"WH9GqcrmWIepu3VpFxaInw","French",4,124
"P2CTp4xyaNCe2AXSiLeOSQ","American (New)",4,547
"RP02PZPNdhfoL_TjOMiKVg","French",4,133
"82wA_Vfg_eDckx23d3dA_g","Cocktail Bars",4,355
"aixlpNVteSFpBS9o_HUsNQ","French",3,211
"C2o3Iw_DXjoUJFgQIbiqkQ","Vietnamese",4,636
"kMljfja7weqfl_lzspjzHA","Breakfast & Brunch",4,654
"qEbQbYZxurnuVxDrNHQUJg","French",3.5,187
"PfKFF97l_N9eBEkgcFkD9w","American (Traditional)",4,47
"U1H_LiA__9NtaSbehPdODw","French",4,227
"0Q3xCYWK2N_wJfXjLa9dFg","Modern European",4,283
"Okbtt_ISFB3kuoxkl2wVgg","French",4.5,73
"_WHZcPiBtW6sErlYswwUMQ","French",3.5,308
"5LqclCP_RTj61_5QNo0jZw","French",3.5,399
"844H9r0tRQZmxiEtjeTW0A","Lounges",4,435
"1jBTtOBWbE_XRxyp7NyHvg","French",3.5,236
"LJfveecaTYurCxv1Al9iFw","French",3.5,204
"4J2Z8dqPUC9yRpFXBgABkA","American (New)",4,122
"S5aiRMdfmptZiRWdJ4mhYQ","French",3.5,457
"VMknjkbfktlH3Yd7q40ckg","French",4.5,74
"eCosF8p_Qp8guBt9LozOcw","French",3,1
"zXuwcp_d3h6fVa9CarmWzw","French",3.5,209
"KtL6xhVJZq6dzAYlfcHvyw","French",4,179
"mosd9Voq5Ws6k6Uduii_ww","French",3.5,763
"yvhhKv2CDjuJsC4ecG848g","French",3.5,104
"DZaN3bNWfwcm__sNw5bvDg","French",4.5,1365
"flcy6dNr4s12PTv6VtBK9Q","French",4.5,42
"bQPU31GkNo3TkPnq7iSngg","French",4,174
"8vDBwBThldNxqvQ7ur1Uzw","French",4.5,52
"3qf3FLXxVdX3Wz5F_rTeog","French",3.5,524
"oF3yOAqGpIGRbjtOzvSxoA","French",4.5,16
"vApeod35mjcuiwrdLnobmQ","French",3.5,287
"g6R8iwi__IDy8plQy0v9WQ","French",4,676
"GBJOu9Rk4JqqWjB8ddYudw","Cafes",3,32
"9vYSRXdp5JtFmqhi0FigMA","Steakhouses",3.5,664
"NMCUMp39CPenji_UbFnuCA","French",4.5,106
"eRmwZyVJQ9U0mj8fL3dS7A","French",4,220
"bqhBU_iyHpaLlq0WSc5Nkw","French",4,100
"l2b6HJGarUxoeLnM9syTmg","Wine Bars",4.5,90
"F2YGnF0og_7fHNd880byCQ","Wine Bars",4,191
"6nnhmOgTeI6QmQS1LhMD9Q","Cocktail Bars",4.5,103
"iQB37FNqD_G5_QMrp9ovnw","French",4,469
"sySAZxvH4LvSGJRLmCP19A","French",4,260
"NIX9YFX1taOkm1J9IGuLqA","French",4.5,4
"_sipbeIM_EtR4cIzleEUhg","French",4,274
"fSQ3CCtFSJ2S8VXDi02_3Q","American (New)",4,412
"pDwhlX9jNBGnjvyGR9jYWQ","Bars",4.5,273
"DEHWHskp2gSAkfdylc4SNA","French",4,212
"3PabSEZ2ESexVFZznyozVw","French",4.5,238
"XDMtYVpUQag_uay9DHMm9A","French",4,49
"cpfBJVV_5Jo5w2KcbOBtVQ","French",3.5,413
"_GMPI7zEl1_7WebM_8VJ9g","Bakeries",3.5,190
"50vyTIdqKI_wsSqzaEtovg","Modern European",4,116
"Y33XuEV_ht25tXv7SZPKKQ","French",4,107
"dvkQIG20RjgNi_SwRr_1CQ","Italian",4,199
"PYcL2z9gHj6_ZTlViT9Nqw","French",4,1946
"N66LlG3W6Tw5LhUtAE7h1w","French",3.5,486
"9vQca1DMqfbDGssiqEd6Hw","French",3.5,179
"Ps0cOZevNA1M9M5_z7W3oQ","American (New)",4,595
"_7iUpGTNDdy4WjxLGYp__g","Italian",4,66
"3gtheZvv3Or0YzWXIl3SJg","French",3.5,384
"r_QEUVdoo8dsKR9fK31w3w","African",4.5,17
"TNymQn5Fb0GobRGbax1vRQ","French",3.5,99
"5XQgZQF_5N94bkQ2d_PJIQ","French",4,153
"xEDD2ScBU3jHhWxlMC7dkQ","French",4,998
"sBL7J7s4Rnul40_MB0hXbA","American (New)",4,38
"DU_DMCalguwdsnmLOJX3mg","French",4,291
"uVo8WHNQo3iU0dhoUKM0kw","French",4,304
"Ac8y23odvFOIQSKdrV63Uw","French",4,341
"C6f_MQaRwIbJ8diailVaCA","French",5,68
"nBkSqOhZMa1A7Yk3q8VPaA","French",4,513
"kHeakps7Gj8EaImiOYaX8g","French",4.5,78
"WoZnkXZInggzgQM_LbDpGg","Cafes",4,153
"mxDfu4bHwSXoCr3FRpyMsw","French",4.5,212
"UJe9_p6NEl0kA6xHVo5PKw","French",4.5,42
"eT39RKlQ8i5Z4ml0ZwUK_Q","Wine Bars",5,17
"9pI_G9xGiTY4YCcfe9eoPA","French",4,282
"IVjpsmmsgc42k9K2RZR3Qg","French",4.5,116
"49ST__X1jcIPzUIM1O3K6w","French",4,508
"obFs12x7mgYPGxgalBd22w","French",4,322
"oyxtaqfFZkP_vC0M6GfkbA","French",4,233
"aUakHsv3bAk6tDtLe96rIA","French",3.5,301
"cJREPXNhyznkLrKhjg9hoA","French",4,368
"A8zppFZvBDGUKRSUrzJWMg","French",4,374
"FZh1ZBFrb46tkRdZuMA7hQ","French",4,74
"ZOfk6Ao0db5icjc0WEq7zg","French",4,394
"egQkevpRi3g_iKrYIlBpGQ","French",4,274
"ckA5dhV4ve_QZXUBFI6TUA","French",4,251
"aTFkjo0scqmOgsFF5kuGXg","French",4,289
"FyFeyjndrXHDnN_z9_qv_w","French",4,160
"2tY5YZJvcIHWZZzC1wQUMg","French",4.5,51
"EF4M55USa1ZNy1rP5Kuk2w","French",4,314
"LF2_slTY37P0Ua8vI4Hr5g","French",4,298
"c4fhzEx1za54hrbkhZL5HA","French",4.5,14
"PXTzmqJW7gbK_IkfKBEnFw","French",4.5,394
"8oWkHl9tITphtI7KY4kT0w","French",4,231
"RQojRzAYA9Cq87PqwQq5yg","French",4,130
"TdUhTJ7hCt0uANqHIcltOA","French",4,274
"YWYbLfHO5FjnCQ_uuy6Kdg","Wine Bars",4,359
"M85t_iOAbMpO9mVIKAgwMw","American (New)",4,97
"CsZLG1VpdFAZiT_qRRmJ2A","French",4,100
"JUGgD5WXc8eU5MoBKrfSGA","French",4.5,55
"vRrVSB_LegwUwIxpkeRVtQ","French",4.5,2103
"R_biStUvl2zuhIQFk40GsQ","French",4,348
"CoPDX5NCTYOW1cM_HsO5RA","French",4,318
"3pgbgiPTA2WmZ9fsDKlojA","French",4,100
"ykTc4pZYEAY0Esd0yVFSOQ","Wine Bars",4.5,32
"NMVRHrkdp68twl4CWo1I5A","French",4,741
"gISZs8okQgFIpd_yz9aC4w","French",4,610
"50fWXrNECQQYght4ZWeBXQ","Fondue",4.5,543
"7uGPAk8ELYABSzZhXhj7tA","French",4,178
"0Q13lJ3OHXOuBVpN6jeTjw","French",4,894
"OkiPb6gNNRmcbB4zIIMx0g","Wine Bars",5,27
"emTmnLlesIwxRofQ34ntdA","Bars",3.5,724
"dMhRafXdr765DHe0k_QfaQ","American (New)",4,2651
"TCJrcryBkI6eg2HYThoiKg","Seafood",4,297
"YvSCXoj_z1eS2soiXQSIFQ","Bars",4.5,124
"5m_TrbqMNnwJvOd7pAt6OA","Sandwiches",4,893
"bTyyPU8A4pz9dieLSZPMdA","French",3.5,319
"CcxreLJbZsO6Z775_hMWpw","Wine Bars",4.5,55
"EOANRwg2TqxqAJ6O7e_YNA","French",4,103
"CwAE_SZzIa8A2AUiF0wZ8w","French",4,76
"HUEj_yVB1E2mNNxW5PqUtQ","French",4,94
"BA6wd1pZTVu1DmrtiyTs8g","French",4,399
"EaNRl3vlDOsNF_gkCR5mBA","French",4,12
"1z5Nu66M6W8mk5Ap4osZwA","French",4,1297
"fmrtc7AsD7GS3BAfJ8QQHQ","American (New)",4.5,99
"8xYvp9j7j8RCRQGsiRRujQ","French",4,295
"O64wSq9NvecPNPRkz38o8Q","French",4,105
"mjGdtrh0tX7I91GM9dlMNg","French",4,111
"K6ik5ceZaea55wXnmHWz0Q","French",4,174
"mv8dMMzzrzalso3sYCP_QA","French",4,1190
"fFkqEyupjc5x2iJQIPcpLw","Wine Bars",5,126
"nlmFAz_93gjSUfmvmv8Tog","French",4,556
"Y98a2y3r77l7S4wVS4Vqzg","French",4,63
"kmcgUxWhwlbmC_FAMTEF2g","French",4,1007
"yDStP6k9r9CS0bcwSNbIyw","French",4,170
"ndd1BQLqFINytM4kbkCjgQ","French",4,305
"JZvegz9gY9sJwAeDPNvMQA","Wine Bars",4.5,24
"baQdCPehE8AtwQaDFTdWCA","Japanese",4,77
"KIIYvTOc0Uv90aUHEGvoSg","French",4,355
"zBButa4blgIhHru9B2qMrw","French",3.5,127
"tDzTFko0plObIUPwRc31_Q","French",5,7
"QvQilClGyuKFz08TBsoJNA","French",3,408
"21y8cakUmhd3g13nh0cq9g","French",4.5,272
"Ui3Yz1ujFa1ODwSHvORrIw","French",4,280
"ETgJqJHV7BW6pIr9Ox74sA","French",4.5,1980
"FiRB9Ek3Xo9JHwXgBYITYg","French",4.5,1455
"8XHbZIKDQbXhyKIGiukVeQ","Steakhouses",4.5,107
"s3jou_L_LVYGkNHiuhjlew","French",4.5,427
"csVEpHy5KJoFvM1qp5XwLQ","French",4,825
"t_ODuKsmRseJoTEVKQzsdg","French",4.5,757
"bmBaNYCqL2i1iHiHDbIl_w","Breakfast & Brunch",4.5,140
"iexl39DYyy_76Xq3ExaJkQ","Bars",4.5,199
"arjGljFEF5MQ9W2Q_GGCgg","Wine Bars",4,524
"xQ445GaWVN5Aa3sFX9OoIg","French",4,1412
"OMUgy18pa8BwbGk78OOG0Q","French",4.5,30
"TGP5gbAgml0IDRLGCpFnCw","French",4,658
"qWGFjZJ2wJeDzt1QH7t5Xg","French",4,328
"KgpOYAG_r_eDsQXFXt0nnQ","French",4,2622
"xN7JOFf3nBBDxvZ1M4Slbg","French",4,26
"qOomR3AwClOGpV1HdqOTFg","French",4.5,145
"xTnivXEdEtXrnhp_z4JGvg","Cafes",5,71
"rSY3MyWqpuy3dNuUN4zQ_g","French",4,330
"TIjtmaeUZexPZvcBz73VCw","Breakfast & Brunch",4,1091
"WO_cLlSr6eFYMXy0T6BvHA","Wine Bars",4.5,114
"zg9Jrtx9rqTXeaqufSOxHQ","Wine Bars",4,365
"ZfyfGGtr7usMlsQP1LdU2g","Italian",4,736
"XvEz60Y0NbLxooK9AmRU8g","Italian",4,398
"mkS__Oq4UYJMQizSaKJXEw","Italian",3.5,159
"1OQSFZYa7yqpVj6e4lf4lg","Italian",4.5,27
"KCBfW6sWl9Gx_LvMff08jg","Italian",4,968
"Z67mgMkN3RfdPEX5mXsyYA","Pizza",4,597
"yZJbealagfujEkgesAl2hA","Italian",4,1345
"H_TGP2AgX3IUmzq8Aml79Q","Italian",4.5,30
"rJfGgBleDYCVq2rkBr_w_Q","Pizza",4.5,154
"aSprnLY_6GkMk1cuv0TMeA","Italian",4,785
"rTzojTIarMjh_X7YPliySw","Italian",4.5,92
"J0OeDwmh5JBhid0A5GvltA","Italian",4,784
"yB4ziqFM_7V8JxJas7CHfA","Italian",4,187
"Gh69oBruvlEieK1FEFkvWg","Italian",4,259
"hV26aNvpfq5g34SI6_gvJA","Italian",4.5,159
"qBGKigOGn_flCx1apxPzlA","Italian",4,278
"vhqFa_0SG9M7Ra1OTmfB9A","Bars",4,91
"k5fd_RSdG4IuXnnGSQ5oOw","Italian",4,752
"TzVVPWK_4dhdSEpNqZwIhQ","Italian",4,130
"tJxAlyeT5PRbUIyJ2wsv_A","Italian",4,281
"dh5r9_SbN8xJ76XvnayWLQ","Italian",4,488
"OAqsZMbjv66nOMqlimnYuQ","Italian",4,1972
"fuS39acPaRi38DhSSwEI4Q","Italian",4,251
"z7H9ApIGopnDnQaglnPTzg","Italian",4.5,201
"I2lgw_7DUnwD92ND4PN_Ow","Italian",4,687
"zwOAiVT4pAmpNGXzj_t5MA","Italian",4,432
"MOwB9YYd_Ko6nVgSB_ltQw","Italian",4,654
"AUifp6IDKzmorCM6vY2fug","Italian",4,492
"bdKc4CSJPv_XLgxVwrtPrg","Italian",4.5,283
"hdiuRS9sVZSMReZm4oV5SA","Italian",4,654
"_N92SH1Zi_Hbxn_bNHFz0Q","Italian",4,492
"wTaomJ5xoi_c7R_xKFmcpA","Italian",4.5,196
"ry0nAQiUn8bpNAruY_5wfw","Italian",4.5,171
"s5nPO911cYB2chdwqSqT9g","Italian",4,217
"QObHX0yR6zd0WfksRDbJTA","Italian",3.5,2393
"a4WZUTKn90dOkeY38JHNjQ","Italian",4,489
"raqwXUBlnc0e8c7CYmxEJQ","Italian",4,1614
"xPmCy25F1_uq_1vAP_1TBQ","Italian",5,32
"22nKUyCIbpnzR6R3_g1ptQ","Italian",4,2858
"rp8S7scxOkVVeG7dNneMGQ","Italian",4.5,1477
"DoSU8IPq_Py_YV3kYmXPfQ","Italian",4,1726
"IErfGS0DASSJfYU73m0Sqg","Italian",4,1099
"WG639VkTjmK5dzydd1BBJA","Italian",4,1545
"V_FCEicobl5Su_R7EVJQNA","Italian",4,1289
"04exhf1PZ79_Km9vHAzvfA","Italian",4,665
"Vs8kQ4R381y27AH018gLpg","Italian",4,1109
"mtmEa4vFYa764G97sqQ9dQ","Italian",5,49
"eODPY5rejL6CYvN4DEqwrg","Italian",4.5,179
"f8ipr8Wdy1_wHhw7JgNqPQ","Italian",4,298
"abZ_mEvF6Tj4hfyIg0lKwQ","Italian",4.5,470
"kr5fRwdHtVwPPwSJxm9Fkg","Italian",4.5,159
"Ve6GVzzJpR5QIIPdcn6ViQ","Italian",4,698
"16ZnHpuaaBt92XWeJHCC5A","Pizza",4,1053
"xeC9vn3dxVVzAMR_aFwfXg","Italian",4,282
"0Tvwk0hvgaY0QVIsZGTZKQ","Italian",4.5,373
"5TX0X8w5ssIACU_pnBEq6g","Italian",4,1637
"0SakkRuHhECsDsZ8mRkisQ","Italian",4.5,365
"Pu09oBx1ekEZiFt90PsSIw","Italian",4.5,111
"jdNdy_MwBtnXoBGC_JVvwQ","Italian",4.5,875
"eMSTTuOUlKEnSOr8lPp3Xg","Cocktail Bars",4.5,75
"WbkM29ZUAJtsatHEPBZtAQ","Italian",4,43
"26emJlm1YMFyOCezfgVk4g","Italian",4.5,95
"lDhlNQHgzyxgi3By7Ko2LA","Italian",4,360
"Fx2RIQyX_im47fF9EGZniw","Italian",4.5,102
"XHhRAKq6DArQXYhkgvwaow","Italian",4,430
"1ZKbUeFAs0ltSnAYq4ELKw","Italian",4.5,769
"hpRrYBbKUqv8ewFKDjbjoA","Italian",4.5,152
"a0IET3_yCFcO36OqGSsisg","Italian",4,4844
"WG8vi6huvU1PkpY_R3whlw","Italian",4,294
"q3_FgDWWuXcVGiNuo_OPBQ","Wine Bars",4.5,90
"b6jOwyX4iaagw8YjXqq1sA","Italian",4.5,584
"ZVa3_O6LMxZXSpKG0J1h_w","Italian",4,457
"c4fhzEx1za54hrbkhZL5HA","French",4.5,14
"ZTsN8TdMXl8SW_AKd_ablw","Italian",4,439
"zww7OtudkcE921UT2ThOSg","Italian",4.5,59
"DI_FoHY84hfzTWwlzF76aw","Italian",4,531
"vbGqzhH_exG5HOG1I23kvg","Italian",4,559
"mPHPVJ2_8mOR_lFHafrc6w","Italian",4.5,45
"GBxnLvHAbpv9YU4GWfkASw","Italian",4,53
"ntQ7O1YPMIOrQkynhXRBVg","Italian",4,103
"74zaTegd7fnS6llTesn_Dg","Italian",4,277
"pk89jzL1RsE9U0thf_z6tw","Italian",4,1421
"sGIlOSvwW_x8_in8QmRwXA","Italian",4.5,41
"R3gSQGB3aEmVpwbKIgOPqg","Italian",4.5,202
"vjubSxmdG_HoBBgd39geBw","Italian",4,922
"3n96VKiKG5Tte8z_U_TaLg","Cafes",4.5,283
"LXdblKc5g1Dp17xiV_Am1w","Italian",4,779
"5Akss_swwfyoSVeIsDBbvw","Italian",3.5,1285
"UDctdHFr042j8_ZfG2Kf2Q","Italian",4.5,30
"53ZNJNrT91VgvrI0LFjLNQ","Italian",4,267
"oUVX94JtKyLPXozC2hemCg","Italian",4,307
"PajKY49h4SpvSr_TW3lwCQ","Italian",4.5,385
"15k7iqFbhf4h8L01yggLqg","Pizza",4.5,290
"9Zv7Xu380q2rzPSLEXX0Xg","Italian",4,149
"4Kqzy6WJBZ4Tc0cg6k2XNQ","Italian",4,178
"fH8DkdRerw5LJ7fZZHRfeA","Italian",4,174
"MphfKkYFEe0BDQ6hZ0A5fA","Italian",4,479
"qgY41g_eg0eNzewCXmKcaA","Cafes",5,18
"d15lwNLOlLSeaAYqPadntw","Italian",4,195
"eAvP3Q0NCpJs9U0X1pEf_A","Italian",4,284
"y_tRUBOu3qg7lkaO2Xk1hQ","Italian",4,130
"eWMuXtaBzf0H5u0Vf_zpjw","Italian",4,234
"Cm_knZN7W1MaFEp8MkBBSA","Pizza",4.5,63
"JOvcJqD5eCFrGjFa6k7vpQ","Italian",4,142
"6Z5OWpaeGGazJHR4LfThsw","Italian",4,587
"nTt5cLJVcmBdM640izladw","Italian",5,15
"pr_CLSHRCs2lWADPOKKxcw","Pasta Shops",4,180
"faukkggAc_tuJ4THYlf4fg","Italian",4,493
"l7OsDvMOO3ji3fg0nT0QzA","Italian",4,498
"15d_Y6TVOQFD2KRVkxuAjw","Pizza",4,257
"n_W54Fja1oW5u3gzYp9HwA","Italian",4.5,105
"2Ga76__btMgRTcHPy7kAUg","Italian",4,186
"rtivWWzG0XjUuhSrwusTgQ","Italian",4,58
"TWH4MjLtN1fKlF_7n6YXHg","Pizza",4,863
"L5MrjGhBqQkwlguY0ilxqA","Tapas Bars",4.5,322
"x61Sizu7lqGPMGuKEGHo_Q","Italian",4.5,22
"01eI6pT0doZiu0nm_Gl7RA","Pizza",4,358
"goqTQ4tOD_asC_ZJBW9l7w","Italian",4,596
"3D6UAhoKnF3A03rX_v5ngA","Italian",4,357
"V3USzFEGhuoXez4G2Rk11A","Italian",4,674
"Be1Y_vAEMgo7lqL5alXgDA","Italian",4,214
"b42PcC1nCP602fiXF0a9Xg","Italian",4,202
"MeUq9lombxM9alxs64tejQ","Tuscan",4.5,444
"32VbG_XgkZIuye0PV_BxaA","Italian",4,392
"RXCCofQw1EjTcSN0ZeXfRA","Italian",4.5,232
"cKGi_erQrad9lf87VH6cjA","Italian",4,106
"5V4cUVikPN8ALWXBVdjltw","Italian",4.5,237
"hDj_0pbi4mFR5p1H1w6igw","Italian",4.5,72
"zDujEq9qZk13nBcG2PH4tA","Italian",4.5,235
"ffJddI2ICrCz6q_QWrU5VQ","Pizza",4.5,50
"twHJyFgUSd7wzioKQjE7Jw","Italian",4,708
"xKIv_b2L2pUHmsoJ_xOepg","Italian",4.5,250
"562aZEpTDdYKDe5hWuDyFA","Italian",4,131
"iXV4FMZPru7BB_nwN_8mVw","Italian",4,569
"JLpEKUYAtzBRQwsUL3RPIA","Italian",4,254
"0axnkZlDiQcJVc06DDXxGQ","Italian",4,252
"z4CzSOnngC2RaTEC_BgUWA","Pizza",4,188
"vVVmHacu2YAxKfpIjhfd1g","Italian",4.5,162
"_WttOSi2_ggdvUI6GvaqTg","Italian",4,259
"tP7RR_9k9sDI2qGLlaaNNg","Italian",4,120
"7EAj8VJX_DoKlZdCJBE4Pg","Italian",4,271
"0laCKZiHrdM_ZKdhTFbGgg","Bars",4,186
"BXiX5_ce4NNxsw7eUDZeOg","Italian",4,358
"3o0W7asUgP7EEKn8iFWFyA","Italian",4,406
"PInk3_IFkANrG8zXQHGfxQ","Italian",4,42
"3uyBZNbDk2vRFBBWZOdIUA","Italian",4,281
"clOFor0bFSjse7EUfdRacg","Italian",4,199
"1mp7uP6Kz_Zz4UClVfnjFQ","Italian",4.5,159
"e_XgOOm0X4Lk_gAX45Bj1Q","Pizza",4.5,40
"NGzwDLroGL4JvG81BWliNw","Italian",4.5,38
"JU5d81TYm7IJHWqOqJWMqw","Wine Bars",4,61
"tLZfepIfSf0a80zHQTbTGQ","Italian",4,610
"AAQDZdKhtcX7otmOfOF9nw","Pizza",4,520
"4j_n7nPaZrp6_lEInZaA8Q","Italian",4,221
"TO9IICJjvcg1QhLVnap9fA","Italian",4,326
"Ry9w_jFALWYhazi6jjyIKw","Italian",4,411
"LRgB2kEKtBxqIxNksTO_PQ","Pizza",4,486
"_Gc5sTFxoXM3Tiv_dkSJZg","Italian",3,253
"lwfCl81r5a0mjxDNxNGC9w","Italian",4,549
"A2DV_AQIXRYUMu5Ak5mjxg","Italian",4.5,759
"yETcEIV9G7qxdwPdbivCmQ","Italian",4,201
"qrcu1K6f8WGMODdq_A8unw","Italian",4.5,105
"SpyQHasbnU5YkOR6PI4sNQ","Italian",4,235
"hmwa4FyeLqwNTe6CNTA5tw","Italian",4,45
"IIsJN_ilLI36zGAF3SMCCQ","Italian",4,92
"l7Z0p_PkSwIDPLPY1TRl8A","Italian",4,227
"i4TzhIY8z0KIaBBH1iLZLA","Italian",4,183
"f_1BjTChf6bobreSRpqhsw","Italian",4.5,210
"Gcgk6wz6itQ3D8P1Yf_5zA","Pizza",4.5,10
"kpXDpjPKLKMjvCne8cEAjg","Italian",3.5,266
"eTneVbjPKdo4gD9HfkDGdA","Bars",4.5,89
"HJwXGxmXdB1X3gfCZMujjg","Italian",3.5,219
"yFtOtTd7ncSjFF3QavQ5cA","Italian",4,848
"_hUvO0C0A_pGZdiSKvjoFw","Italian",4,2189
"h37t9rA06Sr4EetJjKrfzw","Italian",4.5,91
"VXyk19eG4B2I6noumvfHCw","Italian",4,179
"zjglOaCY8xQu3s2eKnLFzw","Italian",4,197
"wZkZmjZEJDraLJgAalnHvA","Italian",4,689
"mTWlEiCUEBlxBAkIikkB1A","Italian",4,1054
"uPWyvfh5qSrVbujhjsDiiw","Italian",4,316
"yi6jIxzHo_nbAOG4KWuqcw","Italian",4,1217
"Jx3dG_USDDOXZuUaU_EVzg","American (New)",4,283
"r2nIYBSyXny1_7XvsL2PVg","Italian",4.5,84
"aJJlY5xvqS180wtRIHEWqA","Italian",4,308
"LfRiA6RORToZUSJUHkZBVA","Italian",4,676
"MCnexHfsclcOpLHS4_2U0A","Italian",4.5,106
"PgTgzq8oKcP2r00YUWL03A","Italian",4,209
"D_smGg8zFQzk40EdessZ5w","Italian",4,368
"81ATGBKh1Ke6EX_L3qHaIQ","Italian",4,167
"XfOa_KyrV7JSFJMOKckGMg","Italian",4,271
"mYc4l0LrKTDQJb6zH3Rs4g","Italian",5,9
"skLDCHQcmivdGx5Qd_qBIA","Italian",4,340
"kIm0oeOaVfC9_2flLPVklA","Italian",4,374
"PQd4M3cuSgdweWgLgZIslQ","Italian",4,259
"QhRQE6nOMLd00kV2k_IsbQ","Italian",4,227
"MTQpqHo_cCAPK7c9fd6zHw","Italian",4.5,37
"if6ZZopcH51YQ7E3y4BxaA","Italian",3.5,336
"wUoLj0v2cJ9T4mgebQqoZw","Italian",4,77
"JuHeNFYoeva_FDjmtj_vLw","Italian",4,262
"78TCGIG1eHMYdyvMpFdDbQ","Wine Bars",4,82
"2BJCPzGoWnOFgDbvoHi1Tw","Italian",4,204
"rJJiGJx3kfMAxtD7P7okHQ","Italian",3.5,800
"Yubu48l7he_qrNDSeAngbQ","Italian",4,155
"z_y9GDoRr1S9Ma6b2n0A4A","Italian",4,320
"o5mMVFk4Hcpk2FuKfgTgdg","Italian",4,256
"9iC39Z1YjZKbrrCANgzBXg","Italian",4,587
"Fit_iIDn__NPVZpVlKFBFQ","Italian",4.5,34
"Njr_f1J5Pve35OyPdBljVA","Italian",4,417
"g_x0AcFbyiQDvnkeus0BLw","Italian",4,161
"_3QRn51W3IoqBzc9fYet4Q","Italian",4,276
"yQ7K4uFnxXxpBVbnOSR8kA","Italian",4,63
"c4PIUs7uwg9lA4ObzJ4V5Q","Italian",4,277
"25npnVAlhRjguunYS8zy8w","Italian",4,155
"EegEULbC3qoMA_FaEjivtA","Italian",4,814
"ifIfq2EwEohCgoKnG68_LA","Italian",4,127
"JrJRfpGicISz_Gt9LkPMvw","Italian",4,185
"Aazjxg21VH2cncWYBAv68Q","Pizza",4.5,519
"tCFhIU4xSN6b7dbg3ApafQ","Italian",4,165
"_58__bg_KKUNArp18U4llA","Italian",4,140
"St8a2de1vfyCxwIySBUWbA","Italian",4,349
"5MpWHGQ6Qc_M4q1KL_nioA","Italian",4.5,139
"t_Pm38_XhMnGfOYgkhaNRA","Italian",4,122
"cBmZRsZmUfBg6eMPPM6ypA","Italian",4,163
"HSKcCmRFqzqG542Hy_eftw","Italian",4,101
